developer,project,lender,date,status,account
6600,912,6605,3/9/2020,delivered,CN2730940-Z4Y1
6600,912,6605,4/1/2020,delivered,SR8272780-R9V8
6600,200,6605,3/28/2020,delivered,NU5506990-H7H7
6600,310,6605,4/13/2020,delivered,JS5074005-J2C5
6600,310,6605,3/5/2020,delivered,MZ1108354-I9Z7
6600,912,6605,1/26/2020,delivered,LJ2298202-H1C1
6600,200,6605,3/28/2020,failed,EI8769879-R1B1
6600,310,6605,1/14/2020,delivered,GH7710824-W7U6
6600,912,6605,3/31/2020,delivered,OY3053663-P8O0
6600,912,6605,2/5/2020,delivered,LD5581123-S6M0
6600,200,6605,3/26/2020,delivered,NG1820389-L1O4
6600,310,6605,2/21/2020,delivered,HH3254644-X2J4
6600,200,6605,2/1/2020,delivered,CL2426560-G3P4
6600,200,6605,2/7/2020,delivered,MG7446219-T6J5
6600,912,6605,1/27/2020,delivered,NX6356468-H6E1
6600,912,6605,1/7/2020,delivered,UA7803801-B4B7
6600,310,6605,4/19/2020,delivered,JT1476820-D6B3
6600,200,6605,3/3/2020,delivered,BP5442588-J1Y5
6600,310,6605,4/9/2020,delivered,QF4347848-K9G7
6600,912,6605,1/8/2020,delivered,ST6345773-G8X7
6600,200,6605,2/28/2020,delivered,DI1943020-F9B3
6600,912,6605,3/20/2020,delivered,WI3770954-G2L9
6600,912,6605,3/6/2020,delivered,PO3045338-G5T9
6600,200,6605,4/1/2020,delivered,PK1741557-E0V9
6600,310,6605,3/22/2020,delivered,NM6783185-Q4L7
6600,200,6605,3/5/2020,delivered,QL6571899-K0D4
6600,200,6605,3/12/2020,delivered,GQ2564461-V4N5
6600,200,6605,2/23/2020,delivered,OH9086757-F5Z5
6600,200,6605,2/16/2020,delivered,CZ3118827-R0I4
6600,310,6605,2/3/2020,delivered,JF3654588-F3E1
6600,310,6605,3/22/2020,delivered,XA3781379-R7L0
6600,912,6605,3/27/2020,delivered,KY4405014-S7V8
6600,310,6605,4/13/2020,failed,VC0294574-Y9R1
6600,310,6605,4/6/2020,delivered,CF8183674-U5E1
6600,912,6605,2/6/2020,delivered,IX3464342-N1P9
6600,200,6605,1/23/2020,delivered,KE7765632-D7X3
6600,310,6605,1/10/2020,delivered,KH4560611-M3E7
6600,912,6605,3/4/2020,delivered,KW0450314-R3A8
6600,200,6605,1/1/2020,delivered,CO7801139-M1B1
6600,310,6605,4/14/2020,delivered,ZF6037631-V2X9
6600,200,6605,3/12/2020,failed,KH3709914-O8Y3
6600,200,6605,1/3/2020,delivered,TN2450158-L0X8
6600,310,6605,3/23/2020,delivered,SL6743661-L1K6
6600,912,6605,2/9/2020,delivered,NA9673275-I6Z7
6600,310,6605,3/7/2020,delivered,QU3844187-K5D5
6600,912,6605,1/21/2020,delivered,FN7527157-E5X1
6600,310,6605,3/18/2020,delivered,EW6457730-A2P4
6600,912,6605,2/7/2020,delivered,WZ2171185-J1I3
6600,310,6605,4/18/2020,delivered,MH2557748-N4M6
6600,310,6605,3/13/2020,delivered,US0544300-G0W6
6600,912,6605,1/10/2020,delivered,KR1759337-W6P7
6600,310,6605,1/1/2020,delivered,PH4160561-Z5O0
6600,912,6605,2/10/2020,delivered,IS2657154-N5D4
6600,200,6605,1/13/2020,delivered,SQ8103702-N3O9
6600,200,6605,1/18/2020,delivered,SD1719009-C8Q0
6600,310,6605,4/12/2020,delivered,EB2190391-S8H5
6600,310,6605,1/28/2020,delivered,JS6955389-F1A4
6600,912,6605,3/4/2020,delivered,RX1648387-R8G1
6600,310,6605,2/18/2020,delivered,MQ5790505-F9A9
6600,912,6605,4/2/2020,delivered,GO9634189-T1U4
6600,310,6605,1/19/2020,delivered,LV0334956-V6E0
6600,310,6605,1/15/2020,delivered,QR3528930-O4G5
6600,912,6605,2/15/2020,delivered,EC1925820-P4O0
6600,310,6605,3/2/2020,delivered,JQ9675009-X5E5
6600,200,6605,3/7/2020,delivered,GD1862318-I6E8
6600,200,6605,2/17/2020,delivered,AM9215988-I5B1
6600,200,6605,4/14/2020,delivered,EV2030311-H7N9
6600,912,6605,2/26/2020,delivered,NQ4589255-L6Z9
6600,200,6605,1/19/2020,delivered,CM1289525-W6F5
6600,310,6605,1/16/2020,delivered,ZO6174743-I0G1
6600,200,6605,3/25/2020,delivered,SE5700022-G5B5
6600,912,6605,3/11/2020,delivered,ZV4347220-F0C6
6600,912,6605,4/2/2020,delivered,NA0330318-F9Z1
6600,200,6605,2/2/2020,delivered,DX5750083-M1Y9
6600,912,6605,1/17/2020,delivered,CQ7937930-A8I3
6600,310,6605,1/7/2020,delivered,UC3124616-Y4H9
6600,912,6605,4/9/2020,delivered,FD7100749-W1D1
6600,310,6605,3/4/2020,delivered,FQ4754592-L3H7
6600,310,6605,1/6/2020,delivered,GD6739791-L1P2
