developer,project,lender,date,status,account
1510,4,1513,2/26/2020,delivered,FU1405624-P7V6
1510,4,1511,1/22/2020,delivered,JD2187984-D4C7
1510,4,1511,2/27/2020,delivered,IH1646448-X6P8
1510,4,1513,3/1/2020,failed,JV9088478-R4X2
1510,4,1514,3/19/2020,delivered,VU2185775-M3C7
1510,4,1510,3/30/2020,delivered,OD7863756-U7B7
1510,4,1511,1/24/2020,delivered,ZY2371658-N2Q1
1510,4,1511,2/20/2020,delivered,DV7628568-M5E4
1510,4,1510,2/5/2020,delivered,TK9273972-R8O8
1510,4,1514,1/13/2020,delivered,UL3808019-O4G5
1510,4,1514,4/2/2020,failed,RL5708457-B8J5
1510,4,1514,4/4/2020,delivered,UF4699792-O6O7
1510,4,1514,1/17/2020,delivered,OI5900883-S2K5
1510,4,1511,3/30/2020,bounce,GU9999505-L1D4
1510,4,1511,1/16/2020,delivered,WB0344616-T8Y8
1510,4,1514,1/1/2020,delivered,RL4073364-Z4T9
1510,4,1510,3/30/2020,delivered,QU6563805-S4U8
1510,4,1514,1/25/2020,delivered,ZS0692863-N5Z3
1510,4,1510,2/16/2020,delivered,LZ1635886-B5E6
1510,4,1514,2/10/2020,failed,ND5093222-G3J3
1510,4,1510,2/4/2020,delivered,IA2924481-S8M9
1510,4,1513,1/12/2020,failed,AP9746380-B4Q6
1510,4,1510,1/10/2020,delivered,ZW0436063-P6L9
1510,4,1510,2/23/2020,delivered,WU6775524-Z8J3
1510,4,1510,1/18/2020,delivered,TE5577751-H8Q5
1510,4,1514,2/27/2020,failed,YE2987323-I5Q5
1510,4,1510,2/5/2020,delivered,TR2768746-I3J7
1510,4,1513,3/13/2020,delivered,QA4472502-L8Z8
1510,4,1510,3/30/2020,delivered,PV4489182-O4V5
1510,4,1511,1/4/2020,delivered,YZ5119574-Q6N4
1510,4,1510,1/10/2020,delivered,SP6627455-Y3P1
1510,4,1514,3/16/2020,delivered,GF8136455-E9H5
1510,4,1514,3/1/2020,delivered,TW4413847-K0Y7
1510,4,1513,2/27/2020,delivered,VF3511405-B1D0
1510,4,1513,2/17/2020,delivered,PV8912512-I9U4
1510,4,1513,3/11/2020,delivered,MU0574006-J8R9
1510,4,1510,3/30/2020,delivered,TZ1903019-P0E2
1510,4,1513,1/28/2020,delivered,WG3468160-K1P8
1510,4,1510,2/23/2020,delivered,NO8316744-I3Y8
1510,4,1513,2/29/2020,delivered,IV7327983-V9B4
1510,4,1510,4/7/2020,delivered,TW9948011-O3X7
1510,4,1514,1/15/2020,delivered,JG6977789-A0U0
1510,4,1513,2/18/2020,delivered,II3549262-Y8K9
1510,4,1514,4/13/2020,delivered,CR2489644-O4K0
1510,4,1511,3/13/2020,delivered,WD1226979-P4L4
1510,4,1511,1/16/2020,delivered,SU4022579-B2I3
1510,4,1511,1/27/2020,delivered,MH1949953-Y7R8
1510,4,1513,1/28/2020,delivered,OH5696900-W9R1
1510,4,1510,1/10/2020,delivered,BE6677937-B2W8
1510,4,1511,2/20/2020,delivered,OB2801471-C4E2
1510,4,1511,2/6/2020,delivered,DW7821419-G0P1
1510,4,1511,3/20/2020,delivered,ZJ0557970-L5D2
1510,4,1514,3/10/2020,delivered,OP7227180-P1B7
1510,4,1513,4/13/2020,bounce,TE4670839-G5S5
1510,4,1510,2/8/2020,delivered,WJ3337627-M7K9
1510,4,1514,3/29/2020,delivered,MQ3905964-N7J7
1510,4,1514,3/22/2020,delivered,CI3809646-S5D9
1510,4,1511,1/28/2020,delivered,UW7131485-S0B0
1510,4,1513,3/25/2020,delivered,FZ8738172-G1S3
1510,4,1514,2/6/2020,bounce,AK5608968-Q2T5
1510,4,1513,4/4/2020,delivered,US7125312-V6Q2
1510,4,1511,4/2/2020,delivered,MZ4621677-M0W8
1510,4,1514,4/17/2020,delivered,WL8062052-F5T2
1510,4,1510,2/7/2020,delivered,NR8514633-L1H9
1510,4,1511,1/28/2020,delivered,LG8151963-R9Z9
1510,4,1510,1/26/2020,delivered,KQ3984268-H1I6
1510,4,1511,4/22/2020,delivered,YQ6901450-B3N4
1510,4,1513,3/1/2020,failed,DR1048055-Q7D0
1510,4,1511,3/10/2020,delivered,FE7229078-C1O3
1510,4,1514,4/12/2020,delivered,AV3071687-N4I7
1510,4,1514,3/9/2020,delivered,DN4109932-K8N9
1510,4,1514,4/22/2020,delivered,PR4136342-T9I0
1510,4,1510,3/4/2020,delivered,JO8615263-O2F1
1510,4,1511,4/22/2020,delivered,DX3496607-L2S8
1510,4,1513,4/16/2020,delivered,XJ6153288-W1F1
1510,4,1510,1/30/2020,delivered,ZK0064110-N7H4
1510,4,1514,1/21/2020,delivered,ST2315109-S3P8
1510,4,1514,2/11/2020,delivered,HX1734649-Q8Q3
